customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,rfm_segment
4713,2024-09-17,5,1154.79,106,4,5,4,13,champions
4715,2024-04-25,2,532.1,251,3,3,2,8,Loyal Customers
4716,2024-08-14,3,1024.01,140,4,4,4,12,champions
4717,2024-02-13,2,609.36,323,3,3,3,9,Loyal Customers
4718,2023-04-14,3,438.40999999999997,628,1,4,2,7,Hibernating
4719,2024-01-17,1,91.49,350,3,1,1,5,Hibernating
4720,2024-12-17,2,659.6800000000001,15,5,3,3,11,Loyal Customers
4721,2023-03-11,1,102.11,662,1,1,1,3,Lost
4722,2023-07-06,1,704.38,545,2,1,3,6,Hibernating
4723,2023-09-20,2,678.3299999999999,469,2,3,3,8,At-Risk
4724,2024-12-19,2,232.31,13,5,3,1,9,Loyal Customers
4725,2024-10-19,4,1290.21,74,5,5,4,14,champions
4726,2022-05-26,1,738.89,951,1,1,3,5,Lost
4727,2024-12-26,6,2096.67,6,5,5,5,15,champions
4728,2024-08-26,4,958.6,128,4,5,4,13,champions
4729,2024-10-02,1,590.29,91,5,1,3,9,New Customers
4731,2023-10-17,3,699.52,442,2,4,3,9,At-Risk
4732,2023-09-17,2,1281.48,472,2,3,4,9,At-Risk
4733,2024-12-07,6,2228.97,25,5,5,5,15,champions
4734,2024-05-18,2,245.17,228,3,3,1,7,Loyal Customers
4735,2024-05-17,4,565.6,229,3,5,2,10,Loyal Customers
4736,2024-02-23,1,183.97,313,3,1,1,5,Hibernating
4737,2023-11-22,3,778.23,406,2,4,3,9,At-Risk
4738,2023-10-19,2,311.4,440,2,3,1,6,At-Risk
4739,2023-01-06,1,133.52,726,1,1,1,3,Lost
4741,2022-05-29,1,197.24,948,1,1,1,3,Lost
4742,2024-11-26,2,117.62,36,5,3,1,9,Loyal Customers
4743,2023-12-17,3,1017.69,381,2,4,4,10,At-Risk
4744,2024-05-30,2,788.23,216,3,3,3,9,Loyal Customers
4745,2024-01-18,2,650.6700000000001,349,3,3,3,9,Loyal Customers
4746,2024-05-03,2,1088.0500000000002,243,3,3,4,10,Loyal Customers
4747,2023-08-13,1,172.29,507,2,1,1,4,Hibernating
4748,2024-11-26,6,2570.08,36,5,5,5,15,champions
4749,2024-09-28,3,724.69,95,4,4,3,11,Loyal Customers
4750,2023-07-13,3,842.86,538,2,4,3,9,At-Risk
4751,2024-01-14,2,233.94,353,3,3,1,7,Loyal Customers
4752,2023-06-13,3,1493.58,568,2,4,5,11,At-Risk
4753,2024-04-30,2,894.1099999999999,246,3,3,4,10,Loyal Customers
4754,2024-06-27,3,1503.3600000000001,188,4,4,5,13,champions
4755,2023-03-13,3,592.74,660,1,4,3,8,Cannot Lose Them
4756,2023-05-09,1,57.45,603,1,1,1,3,Lost
4757,2023-01-18,1,198.96,714,1,1,1,3,Lost
4758,2024-04-28,3,1367.42,248,3,4,5,12,Loyal Customers
4759,2023-01-09,1,153.4,723,1,1,1,3,Lost
4760,2023-02-14,2,613.81,687,1,3,3,7,Cannot Lose Them
4761,2024-05-12,5,1364.81,234,3,5,5,13,Loyal Customers
4762,2024-04-21,2,282.31,255,3,3,1,7,Loyal Customers
4763,2023-07-25,1,200.82,526,2,1,1,4,Hibernating
4764,2024-10-22,4,651.23,71,5,5,3,13,Loyal Customers
4765,2022-04-29,1,212.27,978,1,1,1,3,Lost
4766,2024-06-01,6,1767.72,214,3,5,5,13,Loyal Customers
4767,2024-05-01,3,958.79,245,3,4,4,11,Loyal Customers
4768,2023-10-06,3,2138.1,453,2,4,5,11,At-Risk
4769,2024-05-25,2,1002.34,221,3,3,4,10,Loyal Customers
4770,2024-12-24,4,1501.06,8,5,5,5,15,champions
4771,2023-05-06,2,654.24,606,1,3,3,7,Cannot Lose Them
4772,2022-02-22,1,244.94,1044,1,1,1,3,Lost
4773,2024-12-18,2,526.63,14,5,3,2,10,Loyal Customers
4774,2024-06-08,6,1124.3200000000002,207,3,5,4,12,Loyal Customers
4775,2024-12-08,4,744.54,24,5,5,3,13,Loyal Customers
4776,2024-07-30,1,71.71,155,4,1,1,6,New Customers
4777,2024-07-30,9,4368.05,155,4,5,5,14,champions
4778,2023-09-03,3,2617.9300000000003,486,2,4,5,11,At-Risk
4779,2024-05-06,1,868.21,240,3,1,3,7,Hibernating
4780,2024-05-18,2,384.14,228,3,3,2,8,Loyal Customers
4781,2024-12-04,5,2288.0699999999997,28,5,5,5,15,champions
4782,2023-07-04,2,956.77,547,2,3,4,9,At-Risk
4783,2024-10-03,5,1465.68,90,5,5,5,15,champions
4784,2024-07-05,2,500.75,180,4,3,2,9,Loyal Customers
4785,2023-08-03,1,209.74,517,2,1,1,4,Hibernating
4786,2024-08-20,6,1562.0,134,4,5,5,14,champions
4787,2023-05-16,3,787.9200000000001,596,2,4,3,9,At-Risk
4788,2023-01-29,2,337.67,703,1,3,2,6,Hibernating
4789,2024-09-27,4,1363.04,96,4,5,5,14,champions
4790,2023-08-01,3,531.49,519,2,4,2,8,At-Risk
4791,2023-11-09,3,419.73,419,2,4,2,8,At-Risk
4792,2024-09-26,5,1009.09,97,4,5,4,13,champions
4793,2023-01-16,3,734.15,716,1,4,3,8,Cannot Lose Them
4794,2024-09-22,3,472.29,101,4,4,2,10,Loyal Customers
4795,2024-07-25,1,194.24,160,4,1,1,6,New Customers
4796,2023-05-15,1,460.51,597,2,1,2,5,Hibernating
4797,2023-03-17,4,1011.55,656,1,5,4,10,Cannot Lose Them
4798,2024-10-23,2,531.64,70,5,3,2,10,Loyal Customers
4799,2024-07-28,3,540.28,157,4,4,2,10,Loyal Customers
4800,2023-09-28,1,201.35,461,2,1,1,4,Hibernating
4801,2023-05-11,1,1092.12,601,1,1,4,6,Lost
4802,2024-12-30,3,350.30000000000007,2,5,4,2,11,Loyal Customers
4803,2024-01-08,2,395.70000000000005,359,2,3,2,7,At-Risk
4804,2023-03-30,1,320.6,643,1,1,2,4,Lost
4805,2024-12-25,2,725.74,7,5,3,3,11,Loyal Customers
4807,2024-04-22,2,566.95,254,3,3,2,8,Loyal Customers
4808,2024-09-15,3,1094.96,108,4,4,4,12,champions
4809,2022-04-30,1,412.21,977,1,1,2,4,Lost
4810,2023-08-29,2,1167.19,491,2,3,4,9,At-Risk
4811,2022-12-05,1,232.32,758,1,1,1,3,Lost
4812,2023-10-13,4,2159.24,446,2,5,5,12,At-Risk
4813,2024-04-18,3,872.29,258,3,4,3,10,Loyal Customers
4814,2024-01-18,4,1115.06,349,3,5,4,12,Loyal Customers
4816,2022-12-16,2,205.94,747,1,3,1,5,Hibernating
4817,2022-07-11,1,387.59,905,1,1,2,4,Lost
4818,2024-08-26,4,1231.15,128,4,5,4,13,champions
4819,2024-05-23,2,1952.3000000000002,223,3,3,5,11,Loyal Customers
4820,2024-08-21,1,264.86,133,4,1,1,6,New Customers
4821,2024-12-04,2,1144.17,28,5,3,4,12,Loyal Customers
4822,2024-12-02,4,2953.54,30,5,5,5,15,champions
4823,2023-05-12,1,378.63,600,1,1,2,4,Lost
4825,2023-09-08,3,465.64,481,2,4,2,8,At-Risk
4826,2023-07-04,3,712.24,547,2,4,3,9,At-Risk
4827,2023-09-26,1,94.12,463,2,1,1,4,Hibernating
4828,2024-07-19,2,486.47,166,4,3,2,9,Loyal Customers
4829,2023-07-27,1,50.89,524,2,1,1,4,Hibernating
4830,2024-11-07,4,1949.1399999999999,55,5,5,5,15,champions
4831,2022-06-03,1,221.86,943,1,1,1,3,Lost
4832,2024-12-24,3,965.6,8,5,4,4,13,champions
4834,2024-12-09,3,663.95,23,5,4,3,12,Loyal Customers
4836,2024-02-12,5,791.77,324,3,5,3,11,Loyal Customers
4837,2024-11-17,1,214.77,45,5,1,1,7,New Customers
4838,2024-04-04,3,982.0999999999999,272,3,4,4,11,Loyal Customers
4839,2024-09-05,1,681.91,118,4,1,3,8,New Customers
4840,2022-09-08,2,851.24,846,1,3,3,7,Cannot Lose Them
4841,2024-12-10,3,732.0,22,5,4,3,12,Loyal Customers
4842,2022-06-24,2,176.92000000000002,922,1,3,1,5,Hibernating
4843,2023-07-23,2,519.3,528,2,3,2,7,At-Risk
4844,2022-12-26,1,128.03,737,1,1,1,3,Lost
4845,2024-10-22,4,693.86,71,5,5,3,13,Loyal Customers
4846,2022-01-18,1,644.77,1079,1,1,3,5,Lost
4847,2024-07-12,3,1776.53,173,4,4,5,13,champions
4848,2023-12-29,2,2338.9500000000003,369,2,3,5,10,At-Risk
4849,2023-01-02,1,55.43,730,1,1,1,3,Lost
4850,2022-05-28,1,142.22,949,1,1,1,3,Lost
4851,2024-04-04,3,777.4599999999999,272,3,4,3,10,Loyal Customers
4852,2024-12-16,4,1268.94,16,5,5,4,14,champions
4854,2024-11-25,3,2770.78,37,5,4,5,14,champions
4855,2024-12-16,2,769.03,16,5,3,3,11,Loyal Customers
4856,2022-07-06,1,234.93,910,1,1,1,3,Lost
4857,2024-12-16,4,1440.56,16,5,5,5,15,champions
4858,2024-10-15,5,1686.43,78,5,5,5,15,champions
4859,2024-10-13,3,372.79,80,5,4,2,11,Loyal Customers
4860,2023-05-21,4,2047.38,591,2,5,5,12,At-Risk
4862,2024-12-24,3,1359.65,8,5,4,5,14,champions
4863,2023-01-06,1,399.22,726,1,1,2,4,Lost
4864,2024-11-24,4,757.4200000000001,38,5,5,3,13,Loyal Customers
4865,2024-10-03,1,479.68,90,5,1,2,8,New Customers
4866,2023-01-15,2,327.74,717,1,3,2,6,Hibernating
4867,2024-02-26,4,2079.1600000000003,310,3,5,5,13,Loyal Customers
4868,2024-10-01,3,1120.59,92,4,4,4,12,champions
4869,2024-11-11,5,2309.65,51,5,5,5,15,champions
4870,2024-12-11,4,1550.69,21,5,5,5,15,champions
4871,2023-03-13,2,305.32,660,1,3,1,5,Hibernating
4872,2023-04-01,1,314.85,641,1,1,1,3,Lost
4873,2024-06-18,1,146.68,197,4,1,1,6,New Customers
4874,2024-02-08,1,132.05,328,3,1,1,5,Hibernating
4875,2022-11-02,1,219.93,791,1,1,1,3,Lost
4876,2023-10-30,3,423.02,429,2,4,2,8,At-Risk
4878,2024-04-13,1,67.71,263,3,1,1,5,Hibernating
4879,2024-04-26,1,150.14,250,3,1,1,5,Hibernating
4880,2024-12-08,3,1895.6200000000001,24,5,4,5,14,champions
4881,2023-06-01,2,682.8299999999999,580,2,3,3,8,At-Risk
4882,2023-10-19,4,1510.54,440,2,5,5,12,At-Risk
4883,2024-11-06,1,533.01,56,5,1,2,8,New Customers
4884,2023-11-14,4,2882.39,414,2,5,5,12,At-Risk
4885,2024-11-25,1,273.87,37,5,1,1,7,New Customers
4886,2022-10-13,1,322.18,811,1,1,2,4,Lost
4887,2023-08-15,2,365.69,505,2,3,2,7,At-Risk
4888,2024-10-06,5,1403.26,87,5,5,5,15,champions
4889,2023-12-10,2,179.26999999999998,388,2,3,1,6,At-Risk
4890,2024-09-25,3,928.19,98,4,4,4,12,champions
4891,2024-02-17,4,1576.67,319,3,5,5,13,Loyal Customers
4892,2024-12-20,5,1129.14,12,5,5,4,14,champions
4893,2024-08-23,2,500.23,131,4,3,2,9,Loyal Customers
4894,2023-12-19,3,318.76,379,2,4,1,7,At-Risk
4895,2024-04-12,3,518.13,264,3,4,2,9,Loyal Customers
4897,2024-11-29,2,1521.6100000000001,33,5,3,5,13,Loyal Customers
4898,2023-12-07,2,1317.02,391,2,3,4,9,At-Risk
4899,2024-12-14,5,1313.65,18,5,5,4,14,champions
4900,2024-07-17,4,988.81,168,4,5,4,13,champions
4901,2024-12-24,4,991.78,8,5,5,4,14,champions
4902,2024-10-11,2,523.38,82,5,3,2,10,Loyal Customers
4904,2023-07-14,1,268.58,537,2,1,1,4,Hibernating
4905,2023-07-21,3,375.49,530,2,4,2,8,At-Risk
4906,2024-10-24,3,538.48,69,5,4,2,11,Loyal Customers
4907,2024-01-27,3,1040.3000000000002,340,3,4,4,11,Loyal Customers
4908,2023-11-17,1,350.42,411,2,1,2,5,Hibernating
4909,2024-05-09,4,916.7,237,3,5,4,12,Loyal Customers
4910,2024-04-04,2,1181.08,272,3,3,4,10,Loyal Customers
4911,2024-10-08,1,909.34,85,5,1,4,10,New Customers
4912,2023-09-09,3,571.6,480,2,4,3,9,At-Risk
4913,2024-07-10,3,995.9100000000001,175,4,4,4,12,champions
4914,2024-09-24,3,1699.22,99,4,4,5,13,champions
4916,2022-10-26,2,842.8699999999999,798,1,3,3,7,Cannot Lose Them
4917,2024-11-21,5,1199.18,41,5,5,4,14,champions
4918,2024-07-02,2,522.69,183,4,3,2,9,Loyal Customers
4919,2024-07-17,2,975.61,168,4,3,4,11,Loyal Customers
4920,2024-08-24,3,2167.33,130,4,4,5,13,champions
4921,2023-06-13,4,994.48,568,2,5,4,11,At-Risk
4923,2024-01-09,2,535.04,358,3,3,2,8,Loyal Customers
4924,2024-01-21,2,542.23,346,3,3,2,8,Loyal Customers
4925,2023-06-20,3,413.06,561,2,4,2,8,At-Risk
4926,2024-03-04,2,122.44,303,3,3,1,7,Loyal Customers
4927,2024-11-23,3,1823.96,39,5,4,5,14,champions
4930,2024-12-03,6,2117.41,29,5,5,5,15,champions
4931,2024-09-12,2,1821.04,111,4,3,5,12,Loyal Customers
4932,2023-08-24,1,202.69,496,2,1,1,4,Hibernating
4933,2024-10-25,1,208.94,68,5,1,1,7,New Customers
4934,2024-05-12,1,289.76,234,3,1,1,5,Hibernating
4936,2023-06-14,2,578.53,567,2,3,3,8,At-Risk
4937,2022-01-29,1,53.1,1068,1,1,1,3,Lost
4938,2024-09-21,2,338.87,102,4,3,2,9,Loyal Customers
4939,2024-03-27,3,643.29,280,3,4,3,10,Loyal Customers
4940,2024-08-12,2,480.44,142,4,3,2,9,Loyal Customers
4941,2024-06-13,4,737.1600000000001,202,4,5,3,12,Loyal Customers
4942,2024-05-25,1,50.7,221,3,1,1,5,Hibernating
4943,2024-05-24,2,315.08,222,3,3,1,7,Loyal Customers
4944,2024-10-24,4,1899.4899999999998,69,5,5,5,15,champions
4945,2024-05-15,4,911.39,231,3,5,4,12,Loyal Customers
4946,2024-09-06,1,1126.26,117,4,1,4,9,New Customers
4947,2023-08-04,2,603.72,516,2,3,3,8,At-Risk
4948,2023-11-23,1,259.76,405,2,1,1,4,Hibernating
4950,2023-06-14,1,63.71,567,2,1,1,4,Hibernating
4951,2024-07-23,3,798.77,162,4,4,3,11,Loyal Customers
4952,2024-12-04,4,1755.29,28,5,5,5,15,champions
4953,2024-03-21,4,1207.4,286,3,5,4,12,Loyal Customers
4954,2024-02-08,2,623.22,328,3,3,3,9,Loyal Customers
4955,2023-03-25,1,71.89,648,1,1,1,3,Lost
4957,2023-03-06,1,829.13,667,1,1,3,5,Lost
4958,2023-11-13,2,837.2,415,2,3,3,8,At-Risk
4961,2024-03-19,1,457.91,288,3,1,2,6,Hibernating
4962,2023-05-29,1,195.3,583,2,1,1,4,Hibernating
4963,2024-12-25,4,1255.44,7,5,5,4,14,champions
4966,2023-01-28,3,811.24,704,1,4,3,8,Cannot Lose Them
4967,2024-03-24,2,1236.3700000000001,283,3,3,4,10,Loyal Customers
4968,2024-04-22,5,973.44,254,3,5,4,12,Loyal Customers
4969,2024-07-23,7,2443.71,162,4,5,5,14,champions
4970,2024-11-02,3,950.02,60,5,4,4,13,champions
4971,2022-11-27,2,449.45000000000005,766,1,3,2,6,Hibernating
4972,2024-09-16,3,820.49,107,4,4,3,11,Loyal Customers
4973,2023-06-05,2,225.0,576,2,3,1,6,At-Risk
4974,2023-11-29,4,959.77,399,2,5,4,11,At-Risk
4975,2024-11-19,4,697.89,43,5,5,3,13,Loyal Customers
4977,2024-03-26,3,917.12,281,3,4,4,11,Loyal Customers
4979,2022-08-31,1,279.66,854,1,1,1,3,Lost
4980,2023-12-23,5,2915.76,375,2,5,5,12,At-Risk
4982,2023-02-08,2,782.87,693,1,3,3,7,Cannot Lose Them
4983,2024-10-06,3,1174.05,87,5,4,4,13,champions
4984,2023-10-18,2,678.08,441,2,3,3,8,At-Risk
4985,2022-12-02,1,742.2,761,1,1,3,5,Lost
4986,2024-10-18,5,1369.4,75,5,5,5,15,champions
4987,2023-06-11,2,1264.48,570,2,3,4,9,At-Risk
4988,2023-11-17,5,1850.56,411,2,5,5,12,At-Risk
4989,2023-04-23,1,264.69,619,1,1,1,3,Lost
4990,2024-02-03,2,304.03999999999996,333,3,3,1,7,Loyal Customers
4991,2024-10-10,3,739.92,83,5,4,3,12,Loyal Customers
4992,2023-01-31,1,320.71,701,1,1,2,4,Lost
4993,2024-07-09,1,586.34,176,4,2,3,9,New Customers
4994,2022-05-21,1,331.31,956,1,2,2,5,Hibernating
4995,2023-11-23,1,124.7,405,2,2,1,5,At-Risk
4996,2024-11-11,4,2227.77,51,5,5,5,15,champions
4997,2024-12-28,2,596.3,4,5,3,3,11,Loyal Customers
4998,2024-08-07,1,199.75,147,4,2,1,7,New Customers
4999,2023-05-30,2,886.78,582,2,3,4,9,At-Risk
5000,2024-10-21,3,990.73,72,5,4,4,13,champions
5001,2023-02-09,3,717.3,692,1,4,3,8,Cannot Lose Them
5002,2024-10-17,3,1945.09,76,5,4,5,14,champions
5003,2024-09-12,2,455.81,111,4,3,2,9,Loyal Customers
5004,2024-09-03,1,186.04,120,4,2,1,7,New Customers
5005,2024-12-03,2,450.3,29,5,3,2,10,Loyal Customers
5006,2024-06-27,3,878.32,188,4,4,3,11,Loyal Customers
5007,2023-04-16,2,643.51,626,1,3,3,7,Cannot Lose Them
5008,2024-11-08,4,1369.78,54,5,5,5,15,champions
5009,2024-10-18,3,1087.6100000000001,75,5,4,4,13,champions
5011,2023-09-16,2,419.86,473,2,3,2,7,At-Risk
5012,2024-10-04,6,2646.96,89,5,5,5,15,champions
5013,2024-01-06,5,1397.76,361,2,5,5,12,At-Risk
5014,2024-04-25,3,1001.9399999999999,251,3,4,4,11,Loyal Customers
5015,2023-02-21,2,933.6,680,1,3,4,8,Cannot Lose Them
5016,2024-01-25,3,1078.99,342,3,4,4,11,Loyal Customers
5017,2023-05-14,3,364.73,598,1,4,2,7,Hibernating
5018,2024-12-06,1,127.45,26,5,2,1,8,New Customers
5019,2024-11-02,5,1673.11,60,5,5,5,15,champions
5020,2024-02-20,4,1528.53,316,3,5,5,13,Loyal Customers
5021,2024-07-03,2,247.37,182,4,3,1,8,Loyal Customers
5022,2024-08-16,3,841.5699999999999,138,4,4,3,11,Loyal Customers
5023,2022-08-24,2,1098.56,861,1,3,4,8,Cannot Lose Them
5024,2024-08-01,2,354.33,153,4,3,2,9,Loyal Customers
5025,2024-01-02,1,399.03,365,2,2,2,6,At-Risk
5026,2024-06-13,2,83.46,202,4,3,1,8,Loyal Customers
5027,2024-09-21,4,850.64,102,4,5,3,12,Loyal Customers
5028,2024-12-06,4,877.45,26,5,5,3,13,Loyal Customers
5029,2024-09-18,7,2966.25,105,4,5,5,14,champions
5030,2024-04-05,6,1508.5900000000001,271,3,5,5,13,Loyal Customers
5031,2024-06-29,2,363.74,186,4,3,2,9,Loyal Customers
5032,2023-03-02,1,157.4,671,1,2,1,4,Hibernating
5034,2024-12-12,6,2648.2799999999997,20,5,5,5,15,champions
5035,2023-08-05,3,875.13,515,2,4,3,9,At-Risk
5036,2024-12-16,5,1237.26,16,5,5,4,14,champions
5037,2024-12-25,5,975.74,7,5,5,4,14,champions
5038,2024-10-30,3,1118.9299999999998,63,5,4,4,13,champions
5039,2024-04-24,2,143.31,252,3,3,1,7,Loyal Customers
5040,2023-06-13,2,639.87,568,2,3,3,8,At-Risk
5041,2024-07-28,2,1149.33,157,4,3,4,11,Loyal Customers
5042,2024-08-04,2,256.4,150,4,3,1,8,Loyal Customers
5043,2024-05-03,4,1179.5700000000002,243,3,5,4,12,Loyal Customers
5044,2024-05-08,2,1369.9099999999999,238,3,3,5,11,Loyal Customers
5045,2024-02-29,5,1547.6100000000001,307,3,5,5,13,Loyal Customers
5046,2024-09-18,4,1618.73,105,4,5,5,14,champions
5047,2024-11-16,4,1136.23,46,5,5,4,14,champions
5048,2024-03-24,3,737.62,283,3,4,3,10,Loyal Customers
5050,2024-03-19,3,2444.62,288,3,4,5,12,Loyal Customers
5052,2024-12-15,3,517.31,17,5,4,2,11,Loyal Customers
5053,2023-08-09,2,988.56,511,2,3,4,9,At-Risk
5054,2022-10-22,2,424.96000000000004,802,1,3,2,6,Hibernating
5055,2022-09-13,1,380.84,841,1,2,2,5,Hibernating
5056,2024-05-25,6,2561.83,221,3,5,5,13,Loyal Customers
5057,2024-09-01,3,571.1600000000001,122,4,4,3,11,Loyal Customers
5058,2024-11-16,2,519.0,46,5,3,2,10,Loyal Customers
5059,2024-01-02,4,1171.5,365,2,5,4,11,At-Risk
5060,2022-08-25,1,140.8,860,1,2,1,4,Hibernating
5062,2024-09-14,2,700.69,109,4,3,3,10,Loyal Customers
5063,2024-10-10,3,1198.31,83,5,4,4,13,champions
5064,2023-07-06,2,931.71,545,2,3,4,9,At-Risk
5065,2024-02-02,2,374.28999999999996,334,3,3,2,8,Loyal Customers
5067,2024-05-31,2,572.0,215,3,3,3,9,Loyal Customers
5068,2024-10-14,3,1467.0,79,5,4,5,14,champions
5069,2024-06-07,3,1316.24,208,3,4,4,11,Loyal Customers
5070,2023-04-10,4,2735.29,632,1,5,5,11,Cannot Lose Them
5071,2024-10-05,6,1399.72,88,5,5,5,15,champions
5072,2024-12-11,3,719.26,21,5,4,3,12,Loyal Customers
5073,2024-12-13,2,377.23,19,5,3,2,10,Loyal Customers
5074,2023-07-20,1,221.95,531,2,2,1,5,At-Risk
5075,2024-06-09,2,284.73,206,3,3,1,7,Loyal Customers
5076,2023-06-01,1,187.78,580,2,2,1,5,At-Risk
5077,2024-05-26,1,199.8,220,3,2,1,6,Hibernating
5079,2023-07-13,4,1217.57,538,2,5,4,11,At-Risk
5080,2024-10-08,2,564.37,85,5,3,2,10,Loyal Customers
5081,2024-02-01,5,1295.9499999999998,335,3,5,4,12,Loyal Customers
5082,2024-09-26,3,788.67,97,4,4,3,11,Loyal Customers
5083,2023-04-10,3,277.26,632,1,4,1,6,Hibernating
5084,2024-02-11,4,1663.51,325,3,5,5,13,Loyal Customers
5085,2024-11-21,1,72.12,41,5,2,1,8,New Customers
5086,2024-05-18,7,1399.4,228,3,5,5,13,Loyal Customers
5087,2024-01-09,5,1999.8400000000001,358,3,5,5,13,Loyal Customers
5089,2024-06-12,5,2866.9,203,4,5,5,14,champions
5090,2022-02-06,1,38.11,1060,1,2,1,4,Hibernating
5093,2024-12-30,2,802.73,2,5,3,3,11,Loyal Customers
5094,2024-10-20,3,599.93,73,5,4,3,12,Loyal Customers
5095,2024-04-24,1,1230.88,252,3,2,4,9,Potential Loyalists
5096,2024-01-24,4,1817.93,343,3,5,5,13,Loyal Customers
5097,2022-10-12,3,563.48,812,1,4,2,7,Hibernating
5098,2022-09-30,2,926.9,824,1,3,4,8,Cannot Lose Them
5099,2022-08-30,2,368.91,855,1,3,2,6,Hibernating
5101,2023-05-15,2,294.77,597,2,3,1,6,At-Risk
5103,2024-04-04,2,964.8499999999999,272,3,3,4,10,Loyal Customers
5104,2024-03-20,3,238.17,287,3,4,1,8,Loyal Customers
5105,2024-12-25,6,1184.6399999999999,7,5,5,4,14,champions
5106,2022-10-20,2,492.54999999999995,804,1,3,2,6,Hibernating
5107,2022-11-30,1,107.74,763,1,2,1,4,Hibernating
5108,2024-04-21,3,546.44,255,3,4,2,9,Loyal Customers
5109,2024-02-16,3,1755.95,320,3,4,5,12,Loyal Customers
5110,2024-11-12,4,2993.5299999999997,50,5,5,5,15,champions
5112,2023-12-23,1,379.43,375,2,2,2,6,At-Risk
5114,2024-01-12,4,880.7199999999999,355,3,5,3,11,Loyal Customers
5115,2024-02-20,2,331.77,316,3,3,2,8,Loyal Customers
5116,2023-04-02,2,472.29,640,1,3,2,6,Hibernating
5117,2023-02-02,3,751.24,699,1,4,3,8,Cannot Lose Them
5118,2023-04-01,3,478.89,641,1,4,2,7,Hibernating
5120,2024-09-12,2,526.65,111,4,3,2,9,Loyal Customers
5121,2023-05-09,2,1383.4,603,1,3,5,9,Cannot Lose Them
5123,2024-11-11,6,2288.64,51,5,5,5,15,champions
5124,2024-10-17,2,593.36,76,5,3,3,11,Loyal Customers
5126,2024-06-17,3,728.44,198,4,4,3,11,Loyal Customers
5127,2024-11-27,5,1254.17,35,5,5,4,14,champions
5128,2024-07-14,2,727.3,171,4,3,3,10,Loyal Customers
5129,2024-07-11,2,358.0,174,4,3,2,9,Loyal Customers
5131,2022-02-13,1,618.18,1053,1,2,3,6,Hibernating
5132,2023-12-12,2,366.61,386,2,3,2,7,At-Risk
5133,2024-05-08,3,1040.63,238,3,4,4,11,Loyal Customers
5134,2023-08-27,1,236.89,493,2,2,1,5,At-Risk
5135,2024-08-23,3,565.85,131,4,4,2,10,Loyal Customers
5136,2024-07-31,4,2210.6,154,4,5,5,14,champions
5137,2023-09-23,5,1926.1,466,2,5,5,12,At-Risk
5138,2023-06-06,1,582.07,575,2,2,3,7,At-Risk
5139,2024-11-22,2,797.75,40,5,3,3,11,Loyal Customers
5140,2024-11-23,3,753.8199999999999,39,5,4,3,12,Loyal Customers
5141,2024-09-17,4,932.34,106,4,5,4,13,champions
5142,2022-04-14,1,98.21,993,1,2,1,4,Hibernating
5143,2023-12-21,2,809.22,377,2,3,3,8,At-Risk
5144,2024-11-08,3,1916.3000000000002,54,5,4,5,14,champions
5145,2024-12-15,1,819.96,17,5,2,3,10,New Customers
5146,2024-05-28,5,2190.86,218,3,5,5,13,Loyal Customers
5147,2022-02-16,1,208.01,1050,1,2,1,4,Hibernating
5148,2024-05-31,3,382.21000000000004,215,3,4,2,9,Loyal Customers
5149,2023-02-14,2,499.91,687,1,3,2,6,Hibernating
5150,2023-07-26,1,266.25,525,2,2,1,5,At-Risk
5151,2022-10-07,1,222.25,817,1,2,1,4,Hibernating
5153,2023-06-27,2,1032.4299999999998,554,2,3,4,9,At-Risk
5154,2024-10-28,3,521.23,65,5,4,2,11,Loyal Customers
5155,2024-09-10,3,959.9000000000001,113,4,4,4,12,champions
5156,2024-08-23,4,930.6899999999999,131,4,5,4,13,champions
5157,2023-04-12,1,171.48,630,1,2,1,4,Hibernating
5158,2024-01-05,4,739.1,362,2,5,3,10,At-Risk
5159,2024-11-10,3,703.24,52,5,4,3,12,Loyal Customers
5160,2024-09-12,3,1155.63,111,4,4,4,12,champions
5161,2024-09-06,4,1529.3899999999999,117,4,5,5,14,champions
5162,2023-08-21,1,474.43,499,2,2,2,6,At-Risk
5163,2024-02-17,4,369.84000000000003,319,3,5,2,10,Loyal Customers
5164,2024-10-30,4,642.23,63,5,5,3,13,Loyal Customers
5165,2024-10-06,2,675.9,87,5,3,3,11,Loyal Customers
5166,2024-08-06,3,1247.13,148,4,4,4,12,champions
5167,2022-03-28,1,101.69,1010,1,2,1,4,Hibernating
5168,2024-11-11,4,1229.1599999999999,51,5,5,4,14,champions
5170,2022-03-22,2,1481.5700000000002,1016,1,3,5,9,Cannot Lose Them
5171,2023-09-07,3,964.04,482,2,4,4,10,At-Risk
5172,2024-12-08,6,2929.47,24,5,5,5,15,champions
5173,2024-11-20,4,814.7,42,5,5,3,13,Loyal Customers
5174,2023-04-06,2,1197.53,636,1,3,4,8,Cannot Lose Them
5175,2022-12-03,1,113.67,760,1,2,1,4,Hibernating
5176,2024-03-20,3,1282.55,287,3,4,4,11,Loyal Customers
5177,2024-12-12,3,576.62,20,5,4,3,12,Loyal Customers
5178,2022-06-07,2,997.33,939,1,3,4,8,Cannot Lose Them
5179,2023-06-25,1,165.41,556,2,2,1,5,At-Risk
5180,2023-04-14,3,789.98,628,1,4,3,8,Cannot Lose Them
5181,2023-02-13,1,438.14,688,1,2,2,5,Hibernating
